contract addresses and deployment tx hashes:
mnist_v1_sop12_subsop6 deployed at addr=0x021066c2b5fd817acad4a6b8fb4442c7e469d4c06fa34ff7c1f9206c88646ee5 with tx_hash=0x3595b58ce5a452d50aba18e6909d8c58b50876446d4f11fa668d38ed15e4d47
mnist_v1_sop12_subsop7 deployed at addr=0x0755458e19298b8e164937fa8e7814f91ae22517faaf93ec3ccd11c14a8b0ee5 with tx_hash=0x1c08db1556f0c363bf7ee65199df6c23d44ce9b3e2a36b3dd71dc273569062f
mnist_v1_sop13 deployed at addr=0x04f078620cdb7ee9c31169f9fd2fc6788841ca8a1d1f8770672ebd4365575213 with tx_hash=0x6a0ac048355b24ec2be8e87c5630b5df620317f0028d8de83483a92688faed8
mnist_v1_sop13_subsop0 deployed at addr=0x00b3e2c846e398bfcaa55769b8ad5b2ef4c8207b1e7104e5d90adf59a9bee7b2 with tx_hash=0x178552c779c888cfc4ce61abff64da1f6a46381704942b55d5ad8d18828594f
mnist_v1_sop13_subsop1 deployed at addr=0x0380e252787cfdc2e65637a91470698072e975877cf6e117589289afe4a59461 with tx_hash=0x377838624950e6558680273c5461aa1625e130d126454f4db58cdcd39cafe2f
mnist_v1_sop13_subsop2 deployed at addr=0x07a757765859136ff24b392870dbde441fb5ea025b7d98bfffb4860bc4525682 with tx_hash=0x317c5d6a974bf39506d40a2ec1751630916b10e7659f8fcd73d6ec3df7a14bb
mnist_v1_sop13_subsop3 deployed at addr=0x04993ba076403d78d1d12ea096ad1ac316f25c5d35ea8cf299094ee61efb120a with tx_hash=0x163a5da68b3f3e91fe58fdd6f07d2c9f2692ec6fa4f3e672348d968cd9aec81
mnist_v1_sop13_subsop4 deployed at addr=0x004f07c2bab3d452c3fbbdc90ef5701339b12e698bb944bedde9313cc1ac5da9 with tx_hash=0x1dedbf4b4c859afa5f87a3b912257236e2c3cc97b29ddec65e63c41b1ec2c70
mnist_v1_sop13_subsop5 deployed at addr=0x064e5a6678eaca106b5f6ef14cdb86dc60e0cdc2a0a46c48b465b19c907b59be with tx_hash=0x122875d89c2812bb91b84baf200cf9519548eee0b9396f87b22e806108f536a
mnist_v1_sop13_subsop6 deployed at addr=0x00a2ca0b22b8158e987cd50170ba5ebf2ecdc0fa7f6d1921725b5ce2365e2b47 with tx_hash=0x2b64b7eae4456970b4fe720f96a2fd174410c2276eba019fd401bf4f95d5d9c
mnist_v1_sop13_subsop7 deployed at addr=0x07ed207dae32f32738d5768eec21fcee3352611690f400cb2f627ad49c1eb0df with tx_hash=0x525a8d5e80d2ce3a6a564d8894ecd0ced1845b4513dbb0d48e7dd1ef8373f7b
mnist_v1_sop14 deployed at addr=0x05278102e1ef799bdbe8ba927111c6569fc423131aa47a232661a02a44c9110d with tx_hash=0x14feb5e172e350da470ebff4de8f6382beafd4a13462f63bad427376a083067
mnist_v1_sop14_subsop0 deployed at addr=0x010cc5e99f1d9b51587bcc6db937ac79066936486f360fbbe82e48b3ea28d7b7 with tx_hash=0x3e261b6c1b113ccf3077f85d1d94fa12c5d90343138297b77cb7ee3f1de37d6
mnist_v1_sop14_subsop1 deployed at addr=0x05729d5ec1a4472dc53c074b03d56d037bf912b42187c5daa1b4cbc7f3fb95ab with tx_hash=0x6a7333ad13c0b9fe7de42d47a401920ebec930ce037af3cf73049871937e9f7
mnist_v1_sop14_subsop2 deployed at addr=0x05aba07c3175cb46e4548accf17afde3d8462840af1a4e94124fa91f187f3872 with tx_hash=0x72a023386fff400e19ef45bb7a2ff25f610e1819f66833e95cd2e1cdb0834cb
mnist_v1_sop14_subsop3 deployed at addr=0x047060c8d3a2bb8d378ebf5f720da40e86604688fe251b5ec36503b9210c530f with tx_hash=0x43c7dcb390f277ec488448ae25f8bc4da6bdaa73c9d86dd5dce793c20b5a5b4
mnist_v1_sop14_subsop4 deployed at addr=0x0220b696c556103da0ea4a3f3403842c830499893b3594ac7cfb8ee6a16478b3 with tx_hash=0x15c90b71ed4c4c9419410bc37b5cb56dbf7feca36bc48ba246ca12ad6d9981c
mnist_v1_sop14_subsop5 deployed at addr=0x068e9763a70429c673c4c42dac4d67750802ac67af675a71415ca373fa797fd3 with tx_hash=0xc0ca52d50a72dd7c6b56c7ebf1253ca25a33329bbb67308b6db2a1599076b5
mnist_v1_sop14_subsop6 deployed at addr=0x033b4f86eba781340096555fcb3e4e3ed7ee5cabd398cc66ca7e27c99e6fbb98 with tx_hash=0x12dac2336db3b25f3f3958531c800a81a264a9c5f53d3791198c699d3f4655c
mnist_v1_sop14_subsop7 deployed at addr=0x05cfac2633bd4a6a3379b4ecb307294561c0e0135ada5eb78ffe74a0cae46122 with tx_hash=0x709a7c0197911ba5dbd1c1bce6d522e1d43177e72978d886cfb8271d0276f68
mnist_v1_sop15 deployed at addr=0x050ce76d68a94dc659fc2a65ee2c98eaaf871115088d49dcaaa101688b7234cb with tx_hash=0x311ac123f637b1505b7e7630664060b2e7e6d68e179a6ee13cf3bb41cc895c1
mnist_v1_sop15_subsop0 deployed at addr=0x07783617a83f2a18120678ec41233e6c8f3b126b3e127f2c12984486d6378066 with tx_hash=0x46228396e11a85cb61a53ab7613900c401c4468f864c929cb7f2e56f2b98d90
mnist_v1_sop15_subsop1 deployed at addr=0x01be1862e99a3f56d1a690a53d691b34caa4166f439c8ec60ddea30ee4304bfd with tx_hash=0x56c28cd40953dd4da6c9a234403bd9391f551d81891d8c264e0b79ccfce5217
mnist_v1_sop15_subsop2 deployed at addr=0x060d98c160f04b899914b6e5d648e4404ba2752533cde8e9bfeafc8efade6483 with tx_hash=0x717d83d963ab632321f2514493dc5bfc707fd82e50d18db44a4af1b8b3521c6
mnist_v1_sop15_subsop3 deployed at addr=0x074d5e409ec1dfb9f4577527714d25e27e2051d53d5e3d9ea5fe4b51e3cd0f71 with tx_hash=0x5e918f61f07a213074d254e58190ae3d72e4cc17e6d00e18c41e0433387e41d
mnist_v1_sop15_subsop4 deployed at addr=0x0718fcfb3bbdc6d8bb804184491afedd7f11443febea13fbf4cbc78dd2594105 with tx_hash=0x1cf3a9e6d3a32d18d63d77122a70a9aa7a456bb2a9fbf38ae51a37003089332
mnist_v1_sop15_subsop5 deployed at addr=0x03274c9aed016e2dc5bfbff07fcbdeed63b9137c5376dd7ccb5b33fec2e28c63 with tx_hash=0x631b5c1b04e81b8ceccee98459617ac92bd5f5102c92f06472621ea9efa90b8
mnist_v1_sop15_subsop6 deployed at addr=0x06113f1a7ae7f191216b5becc09b3d6e3aa29074b3ed230383ed4071939f5eda with tx_hash=0xea51c46a84bf2bb091fcc9369a030f7d1e08bb012b60bf8c6a01e565cb41d
mnist_v1_sop15_subsop7 deployed at addr=0x057788e608ba26a644babdfa9147887bb2e9358acbbaa036a4b5d9ae44c040ad with tx_hash=0x5106edb609ad053f6c7f5f8c91dee3e65fe89d8245342373b647e442c24d22f
mnist_v1_sop16 deployed at addr=0x07f55bd0a588d5dc875d1f97e49d20a518ac077d6f7dc2abeb438f6ff363f610 with tx_hash=0x6c14d0040fc4fa69764d7ba4d4e5c565e80ecff04d2054aa21f4f290b237db7
mnist_v1_sop16_subsop0 deployed at addr=0x04fb274f0e9843b06d9945bca0344a79d52a05e03b1d15937f4f87bb8a8a500e with tx_hash=0x6701ff2cdbec0b9e1076530794496242268a4206e5b097a3f03ce9b2b4213e0
mnist_v1_sop16_subsop1 deployed at addr=0x0503c63f1e42ad362cb55e98470afa03b1f86f72f8babe04c7ffbb4587c91319 with tx_hash=0x3dda4d0de313abba5f6666692e213104e91f544460b95166797d607ea26840b
mnist_v1_sop16_subsop2 deployed at addr=0x02c81284a8b6f361c13799757309534c94d2baec99430b7fc76f9a8b842f52f8 with tx_hash=0x3ec9e69194e50a442d9e49a843369675a72260dfc531aad011d60c48df2c8ae
mnist_v1_sop16_subsop3 deployed at addr=0x05590db36aa4c4d8a5a1ad932aac8a921b4e196ced2061fcb897c459cc1d6cd0 with tx_hash=0x43706a4eb9e38d81e993b63ebc07a9bc651a1bf81690928de2e364f70d2f996
mnist_v1_sop16_subsop4 deployed at addr=0x03f2f91710037594fe40cc99aa36ff6f9a0bbb9a1e21e4d7e84aa5874fccbcdc with tx_hash=0x292e501eacade14c01ab66067593a558075db6de1e12375606e56eaab417594
mnist_v1_sop16_subsop5 deployed at addr=0x011a63e740a1dc4a084fb1ebe531d5549b2a88dd02e0a466c09e01bc1f6c8a9a with tx_hash=0x6e4585178d5a4329e987fc8c7c3a055dfbcd27a8daab13b885b16a41b89ec1a
mnist_v1_sop16_subsop6 deployed at addr=0x07625eb38e5f0e3180f369453a8d239d88762854b88e0d68546a47656d52919b with tx_hash=0x3bd09a247ae68d1a7f0b66711e3112db46d1ee02154a0514e83e7086a360908
mnist_v1_sop16_subsop7 deployed at addr=0x02ac1a1a25b3d2cea594cc8476252d3e253ed59441d0b00f0913622ec24b483c with tx_hash=0x13b3f992bf72bba2e452e21245b34ef32a9c0ed8ad9e95f832362f757055629
mnist_v1_sop17 deployed at addr=0x03553463aa6414aa81bf35826bafa32b4acba4dfbb98ea2f5c6cdd52bb996ebd with tx_hash=0x72cfbe9dae3f64b3cb528835db07ba6d1f826eccb190458323597394db8904c
mnist_v1_sop17_subsop0 deployed at addr=0x06e92a91010429084ec12b1d4d0193e84a07fd3238d90b9ef49e73d87c3e5c68 with tx_hash=0x17f0061fe6c21ebf26f75d9569e143bf7bfcd4991942cdeb64b5e2a076cc2dc
mnist_v1_sop17_subsop1 deployed at addr=0x020486a19cb38a779fa34aab3d8c5be79b3f5ad56b9b366836badebd7c1e631a with tx_hash=0x1ae5eef9faf8ade6553839183647ff3e5b7179316fc5d8f17fbabe9c4c2ad3d
mnist_v1_sop17_subsop2 deployed at addr=0x0345f6991098e2d90d55808942f1d80d1967cb5c994b204ab2426fdf6ea6528d with tx_hash=0x4db6f761568648467d14dddf3a8059db528a14c8fc6cf514603e65f55b761b1
mnist_v1_sop17_subsop3 deployed at addr=0x023851ba937471f114786cd7a4e89c93319e74eaed12e535f2a708faf216d27a with tx_hash=0x1eb6d1e3381f4874f3274e045f498e511dcc2c0bb7ff749db442c13f8353a47
mnist_v1_sop17_subsop4 deployed at addr=0x0303efac5a34598736efc8a1d9cd4a60a2ea70ecd525194064184324391e25e7 with tx_hash=0x620028ebcb1b09dc6723f2625720ec0a017b75460881e4a46b4dad368b134a7
mnist_v1_sop17_subsop5 deployed at addr=0x079a73ec16c7f46a8c1621e1d37eab83c8779758b15c80bc6e4803357f33c70e with tx_hash=0x425ab27e85adcdf2bf72deea0583e68a6be0d4616fb941281337941eb0c1086
mnist_v1_sop17_subsop6 deployed at addr=0x01a70cb3ea86f3ce4cc52f5baa103afec6635b173cf2bdd43112ed98e1a0f2e9 with tx_hash=0x32d46f9d45ffa22d5c89d7cd2389df0630c088067c3905ad56bbd5a0e5a94d9
mnist_v1_sop17_subsop7 deployed at addr=0x01b03fb18616b59ad60d6eb1ba49bb573c779c6a3e9e2994822218a206a56d14 with tx_hash=0x58aaf3b4aed74eba7bbf4d461dbc4656a3c0e3634d03cc65ded62192e9bc246
mnist_v1_sop18 deployed at addr=0x002cd9ef6271b3198bd1690f258e260268ac6f8bea38f09dcf3f29983409dfde with tx_hash=0x30ec77f596c5a9be611f13ada6ab0fc920223b9a6ffcf0d754084ed6b49d7e
mnist_v1_sop18_subsop0 deployed at addr=0x028df4dc2e6f417ef6690984db4366f76f050422f48a246543d2d8ae1c06f987 with tx_hash=0x2ce49120c739a9735a49cf836a7b37f38e97e114ab0547cc28985baf9b85309
mnist_v1_sop18_subsop1 deployed at addr=0x05c665bee1dc6ec20e643a00d1307201fc10d5719dd4f4b9f8d3ddeceb33a700 with tx_hash=0x5a747bd6b49d333f82e588ca5cc2d5bd9adcaa9a7697e7103fefd53ce6ef807
mnist_v1_sop18_subsop2 deployed at addr=0x03a43744129f9a370204cdd0dccf05efc7ace4acac17a493f4ad643b70a061cb with tx_hash=0x66fe1a2648614bf8bb8bec0fe3918a0094761f14c9bca85f81fd29538d307de
mnist_v1_sop18_subsop3 deployed at addr=0x003ba740b0e26a73b15a467ef52b3b86fce3089c1c57d177fa5816de3ae343f5 with tx_hash=0x1a17c1b3aada6affd3a1fa537cd1e58f8e2f5e79a348eae3dc1a8ac3f6603c
mnist_v1_sop18_subsop4 deployed at addr=0x0301821856d309211e67601c6de82cbae8e441074aac1e4cb77a8fe2f1ad8f60 with tx_hash=0x633657cec191c73af80e374c5591c9ffdb1dfe222dd088d943585e661214d93
mnist_v1_sop18_subsop5 deployed at addr=0x0174b0b243f85a1477d3370c9a04bbed5a19a45dd56defe8d86f0625123d5607 with tx_hash=0x59c210bfd059c7dfc9ab051473e4a36fe770bd85bc513ff099bd815d0ff0190
mnist_v1_sop18_subsop6 deployed at addr=0x0312b6d2e0a880ab6aa1a89f7eae77d3bb51225b5c1e3aae974a139ed3c13614 with tx_hash=0x610e2ac4b0da373464a3373453cd66df32ffa65831b240286ce75e22d414ee1
mnist_v1_sop18_subsop7 deployed at addr=0x00e00324516099c4e18c498e71dd237fe733dc002ad051506d22c3ba7f566e0d with tx_hash=0x78399d12feefefc42d2a7b84bf2f88f9da403acb118474f4eb41bafa8613fc7
mnist_v1_sop19 deployed at addr=0x0166e6f100b7a939867995b47adce67380446d9fcb5dabcd6c8646b1a404dfe0 with tx_hash=0x2d11cb50bf0368ee0873eba21d76794d6b43f91c5291cdf02c7db476d82b018
mnist_v1_sop19_subsop0 deployed at addr=0x011806d0ba2cf5e436c5c9383f224d0c7f64547a57fb19ca4c9d19f59a254852 with tx_hash=0x57a9cce38731942f3fda609a09c9211bb14752f0fcedc7d203edc8b399c695c
mnist_v1_sop19_subsop1 deployed at addr=0x073118e8a6c75c14e2f54d0cbe933cf635fc9af519515697c258a06fe0c098b5 with tx_hash=0x32a4794c6a6c265dd533ae7eb6bc42a1d26cfbfd4c406fd31e15ad5e8e94559
mnist_v1_sop19_subsop2 deployed at addr=0x0633c33d21f09da243ec509b01e970e4ea6905a0cdcb1b02f88d20853a7cadbd with tx_hash=0x6460145df6d09e0431b754c362ea8ded343be36f285880c494dc0a607bfaa0d
mnist_v1_sop19_subsop3 deployed at addr=0x05eef4c344823ed80559832b48a3117cdad376718e67791b56122534adc3efe0 with tx_hash=0x6a70d248e173fba592b8fe2e922a8a247408acef35b7d6bd78472c103472afa
mnist_v1_sop19_subsop4 deployed at addr=0x02fe5e87640c9d2c3c1138ffa8b78bce6bf6a5ec072b74ef1ad57e691a96bb8a with tx_hash=0x56fb253c12ad8ab5526a8c1532d646648c4ca028c56b7a85c3839b78456c27f
mnist_v1_sop19_subsop5 deployed at addr=0x014db0830d6c17f0b9346624022714cc2a64b05f5f2f0e9f5a60e1ae11b28182 with tx_hash=0x107949118fd38e2b1b66fa596c23d0f4c1b2b6afa0539054f9924de03a59aa0
mnist_v1_sop19_subsop6 deployed at addr=0x06f060df664b90392f6601c6561dadd6dcf74d606629112cdb1b8e1ef6287af9 with tx_hash=0x984894662089715a6ad478b1d5b43c738cd01f0e6e00df0da467fde89c2674
mnist_v1_sop19_subsop7 deployed at addr=0x01e02cc329649c36d8a17f65b1671a20223c0e29a0bc360a8ac309ef1c0364ee with tx_hash=0x52417f270d4d9e0ab86217edf000f8d49152cb677b3c457229fde82f7215cdc
mnist_v1_sop20 deployed at addr=0x0362af7454b45cbd71b8564a1345c156cf6c7ebaacd0043a08201bc155536920 with tx_hash=0x4cb3f9a4c23459685bfd40695eb93db96403b6d3bbfb4168a227a0116700073
mnist_v1_sop20_subsop0 deployed at addr=0x04198467febec12b1dcd64533b69399d5b1403ea721545cf1b80490b2bf24ff7 with tx_hash=0x62d0fdeca036e28cee48476b1f8d688e9d800f4cafbae1c7b540f6d1069fc22
mnist_v1_sop20_subsop1 deployed at addr=0x042a37679704a32603d2087ee838169ad1567f214905ab6e616fa96110a10a72 with tx_hash=0x111ba8c9d16f2823412c92acbd3c4aa79fa149622a97821b9908c3cec00895f
mnist_v1_sop20_subsop2 deployed at addr=0x02b4617613eb3e5438f402a115b18c0d50d3754e505c9a70481c9af3a35aec65 with tx_hash=0x26ef635c137c75289d572cf85679b57c99c881112a282c2036453c3d9f976de
mnist_v1_sop20_subsop3 deployed at addr=0x056584aa40b8acf3698ed3e33b736c107e8cbd05fdf2de7ac3ce256e319293c5 with tx_hash=0x2852701c3b8f2853c842e42d5859b02ddd55cd0f581bd20d27243c601f6c46
mnist_v1_sop20_subsop4 deployed at addr=0x076b9fea3cb901c8d0c097a9b6a268f3bbc25a81905f3e4e4389cbc96f38b0b1 with tx_hash=0x7f3fdb57836ec7d2cee4c5a1f0200e9c50c8c42118a5aa491225ebdb31972ff
mnist_v1_sop20_subsop5 deployed at addr=0x06fa7f064ff5bc846207a0a23bb3dc3851a45d35e1dd7d25ec2a5cf4b3ccba8d with tx_hash=0x632f06ae7c09b5be42a17c33bbf1b996afce6fdae45403d18fda19eac81dd2e
mnist_v1_sop20_subsop6 deployed at addr=0x01c9154ab35985d050012383ec770e562cf7ed07cc14ead3156c1c60b72b35ee with tx_hash=0x1133ca4c589bdaf9836a885eb65205afd05661be65371707387f0c96c74978
mnist_v1_sop20_subsop7 deployed at addr=0x0482a83398866e0b055e01e1aa6a8148c0d6b446d452f83aea243f0e2c5469c8 with tx_hash=0x2369ef3e1ca28a4df1207052eb6dd7ef771bb749a5dc58170957e28b7bb365e
mnist_v1_sop21 deployed at addr=0x009306aa02157dd1303756aff584652eaa964d1fd27dbd87da3651398221d758 with tx_hash=0x331ba3c45822da3a3f4c21d6d157f6a2b2d13245f977ac9f8729d6e798e328b
mnist_v1_sop21_subsop0 deployed at addr=0x04ef3b7e5bb1885cc94e1caa2a7467a721026ea20cc59609b680a2548fdc0be5 with tx_hash=0x7896cf65c7b3002bd6d1aa298b74c2807fae6177db57fa07a72e81e2d077724
mnist_v1_sop21_subsop1 deployed at addr=0x07c5f5e860a653938f84ab3388185b435c77646349de68dadf26605f11e37b13 with tx_hash=0x2899f3116a1c639d573773f104c98b3c92fbaa789c71a20f6b3d629df423d29
mnist_v1_sop21_subsop2 deployed at addr=0x01b9327b0f48c24fe909e9d393e0380664ad6c9248fabca146ccf32ffadb1179 with tx_hash=0x147eab7beda1613bfd4b174bab17f68b4ac19d0ccf70e8747878cf1a0428be0
mnist_v1_sop21_subsop3 deployed at addr=0x0017f454605e27ee51bbce75ed88dfe7bb937d4077ca6abbd61c6715c55fe2e3 with tx_hash=0x7297428b387beb77df2d1def5fc1df927d343cec24dd30abde7e61575d30bea
mnist_v1_sop21_subsop4 deployed at addr=0x058ac7c44078e5ac243ee7b883fc784f652f47d698b8a33497f7fbde18221901 with tx_hash=0x7d260cf21eaf29e47b30168bfb0619cdb4ab0eda4b1b269707f14db5c1c4d0c
mnist_v1_sop21_subsop5 deployed at addr=0x02a3e5d54bbbd59485a870ad34e658ceec6cea3986d8a99b10a4238add8a000e with tx_hash=0x27958a83a1e1012dccadf18f153459582f1d46259d4e12ea2fa49e32680a0d3
mnist_v1_sop21_subsop6 deployed at addr=0x03cc638fb3bed3ef7e51ce70b55a07adecf845633bbe4451149728765819da96 with tx_hash=0x51f31e2b1ea813fc17c5209fcf12ddcfc3d9458bbc736a898d88abe80bb533b
mnist_v1_sop21_subsop7 deployed at addr=0x071f13506a4fcfe83485d69e00ddde47addcb33b740371ec7f88d149f1749b59 with tx_hash=0x4d11ad4b2f76231a345e9dcd0decd8f508eed79e26b8b97b7ed5aad678df0a5
mnist_v1_sop22 deployed at addr=0x07b2f81e52874514ad2b56a701b8f2f538bab19100461e0b11488e5a5257a872 with tx_hash=0x30c07c3f7e935fc251c1812e54b58805585f0de000bd13bee2b597989a91274
mnist_v1_sop22_subsop0 deployed at addr=0x0774105cbe64b5fbc97b363f92bd08ad20fee152ee8e4ecfca93cf80c3d76a4a with tx_hash=0x1c70531069b35b6a9d403090cdedd7c594c2d656d11ef7abe8854d8a98b3043
mnist_v1_sop22_subsop1 deployed at addr=0x052826041a85df517a50062dc899538c8a249033d2b9b6b4a66879f22362d63d with tx_hash=0x45e390bf2439117648b7ae17b7b40c7df609b023541b3a8255bb9e4c78a8f2d
mnist_v1_sop22_subsop2 deployed at addr=0x0108629379ed577802120de1eb1781e2ce446a9e06d72f902a57631e2494d72c with tx_hash=0x562e41654de4036ad6fed62061df00a29a675284de35d282c2914ad9244fa5c
mnist_v1_sop22_subsop3 deployed at addr=0x0764981bb27f02b6dd34f71523f05a30a68abb98b10645e77ce4971cc9cec23d with tx_hash=0xff0def2d8c2bd79e587c2559efc0b0b14dcc91dc90767c51b893d74d98fc9e
mnist_v1_sop22_subsop4 deployed at addr=0x02c58d2819c55cdc965e854267eced173fc27ee2fe4270ebcebde59f182dfd72 with tx_hash=0x6e52420defed82030b99afd2fdd8a3d80a437c93143eaf23e0f5a850aaed50b
mnist_v1_sop22_subsop5 deployed at addr=0x079051384678dd90d55c65266d4ec8f74eb925df924064322a3aa41a71e88eb1 with tx_hash=0x797342d65d3090ea08d76b8702e01fdf2374717c4d6bc2f1e1a63ee75316b4c
mnist_v1_sop22_subsop6 deployed at addr=0x06610b24f2a4fe14888c412573a94224fac34f6fadd2ab0707746198516b2a81 with tx_hash=0xd3203534203163323021d88c9791d45877ca48dbdc08ecf0016510fea279ea
mnist_v1_sop22_subsop7 deployed at addr=0x0776fcd7ed60ae49a9e6b220bdd22ff423ac7537f8fd3f9db3ee74aafc3975f9 with tx_hash=0x26803c19947ad26159fe04476ca9eab1e495e1565ea5937f24ba800defc234d
mnist_v1_sop23 deployed at addr=0x03408d2122d5c8d44a0e6fc53e687abf10f09c7c2f86cac996237276e71cc9f8 with tx_hash=0x6aaf06b0eb3413ee17b04cea2ef1d3022f123b7b9b86c62b08e3c4278c13769
mnist_v1_sop23_subsop0 deployed at addr=0x00eb6930f1fb78d86623e38932520266ad2faeb77351891d1b5e3066ec934dc7 with tx_hash=0x25e7da28f6461c8bb0b480220a966c495bad2e33ec3714067c560bf4d03d8cb
mnist_v1_sop23_subsop1 deployed at addr=0x0273befbdea299e6365739d358d034ddc74f4042036759f0c882232fee6371bb with tx_hash=0x650e418d339e01462320aaa533ff4401b8707acc578ca5b217d3adca7dca240
mnist_v1_sop23_subsop2 deployed at addr=0x06bf87124e64ba9f1f65d71d4c03a77e4fd08170ee307fc1abbbeb31f6745dc6 with tx_hash=0x5366d2a3a559dca1c79155bdb98e42f033f412074d6073542dc4ae357700b1d
mnist_v1_sop23_subsop3 deployed at addr=0x02d50841b8bb1a5b235f5fdcade3fd8ea615f3ae78d06509e823d42d26b51fb6 with tx_hash=0x3a11b92448f8fc34fffc1a7e104d1b0e5c0ca77b22ae0f4e7cc87f0be114da8
mnist_v1_sop23_subsop4 deployed at addr=0x075d41d0349bf3421b0bd71b0c7dfb950e6fff3aa6bbd4e99dbfa9504df9ecf6 with tx_hash=0x7bad3f41d2058f39786fd77564653ec4a13a1180e2268356b6c072c350262bf
mnist_v1_sop23_subsop5 deployed at addr=0x00ea344c9e4a0304a7887458980beaf0564f95faeb28eb9fc1db74be7a34b5b4 with tx_hash=0xf3920488a4ce8ad997e724ecd5b3439e6cb0d075563ad2cbe905072062cc7
mnist_v1_sop23_subsop6 deployed at addr=0x026261a2138ddd02170a352cf6a02446123a470e4bf9e57348f337c156bd5550 with tx_hash=0x940cf5ac255f426d0fefe8b2bdb9e94824211349770e3a6b64e5390e7835e7
mnist_v1_sop23_subsop7 deployed at addr=0x0497b4822dd2649d1daa921a75a2f41b67e8dea371c5757a38d6507761da6b64 with tx_hash=0x72efecacfb2088a9099b8628fe70baf51bf400057718b6f5a09797974873e5d
mnist_v1_sop24 deployed at addr=0x03c26417c64b74e5080755d121ede080531ba43ca76f920e7b2ebc48dc10696b with tx_hash=0xc5200127a49519a20a824cd4f79ea78e2580dfd34e415957c69fc7f0ad975
mnist_v1_sop24_subsop0 deployed at addr=0x0557aa1a200bd4a60aec02381fea20873908d5a41c6779b40d6dc37d3b2cc0f8 with tx_hash=0x3c2fef91c274e7887edca5c96273d96ecaaf3023d034d7ca20d015a1a925f29
mnist_v1_sop24_subsop1 deployed at addr=0x01dea147f608bb4ecd818e4a351c5936f38b4096239706d660e285b96153543c with tx_hash=0x62e266f8ff5fc2705992cb64245164698856fb23992a4d1238c34c8111b5f5c
mnist_v1_sop24_subsop2 deployed at addr=0x037024370e952360aaaf25b22396ce099dc62907271e36a35e05ca0f8d48b6df with tx_hash=0x40e9f4c2d83fdb0aa476ec811eaf8de9a024419ea6a78cc3bf3693ac7ed2a2f
mnist_v1_sop24_subsop3 deployed at addr=0x02fe2aff453066d4a3b5ffd1b76ff1c87ade43a77b5f7300bf98a330a9b5e584 with tx_hash=0x684e85bbe9e359494d3f8cbb38ff9bf984c787dd24b563b473f336d58118b6
mnist_v1_sop24_subsop4 deployed at addr=0x067e0a8bbdca16f56f275c993494a80d92a4eda3fbb3597b62002246801ea63e with tx_hash=0x6a78130b450149088dfd14aa676fc8d711f5389a3adf53d86597f4001d3b64f
mnist_v1_sop24_subsop5 deployed at addr=0x058c2e1d25d10187bcfb4238c2103d9a0e560f2b90a21a21fd1d04e88c9ac695 with tx_hash=0x34bc29d49f2b495f88b79859c500b64bf1ef038a273172e3755c96018130f2c
mnist_v1_sop24_subsop6 deployed at addr=0x016f435defe0842714126ca5dd57bf04e3f0a579bb4dfb1333b36c27a218e2f0 with tx_hash=0x199f196017bd37351ca8910b4996c1b6c1fb06342c6d10cd23dfcfbe6f507b2
mnist_v1_sop24_subsop7 deployed at addr=0x05e2af80a57b67ed631393ca78baaf82a387093160c69e4595a678ad55622957 with tx_hash=0x44555c85aff5323ab1581c4363b70a7db1cd08c0b397579db1fc0e04504bbb5
mnist_v1_sop25 deployed at addr=0x00a8aa32a4eb1334fccee448b1d1c1404fca51a5624081c9ea5e062bd09e2902 with tx_hash=0x3389e4486de53b41791acaaec41c541ceccf5e0e9793b621c7a7b3311476f0f
mnist_v1_sop25_subsop0 deployed at addr=0x0378723d2911c4de35a6b6b496bdd69e6f5983717619c38dacd8b029f6683c52 with tx_hash=0x64a506c0b734c757a2cc1b04cbc5a430c71e581e5d3a80d8dacbeed2e9a88a6
mnist_v1_sop25_subsop1 deployed at addr=0x02f7ea36c0341682465e782d0563392c8ee983e9d794ec8ec137ef03d15c7517 with tx_hash=0xd89fec8a739ee4330076de91b0ca06cd5894fcefb2c773b148465d3fb4d18b
mnist_v1_sop25_subsop2 deployed at addr=0x00bd99dfa0edbc5b31565c8098aed40f1470374bd9a822339ee88e9b854952bb with tx_hash=0x5cc3796e6ba4724240f5c7b0e9ffac23eb62f09cf9c2d62473f6ee1cea710bb
mnist_v1_sop25_subsop3 deployed at addr=0x05e7f91d921f38f0da43f837862e0bedfac4658c3c9a596efa25b5f343b4787c with tx_hash=0x632985de2e96e29641a80bf8f670e59236201ee7194390b1691bafbdc4f0a30
mnist_v1_sop25_subsop4 deployed at addr=0x042d213913a3dd8a38667a8836eea27ae0317bb8c5626ec9e59046e2ddcd423f with tx_hash=0x3e51898e354752406af656f16e319a2fd617664d63bd3c8e6b9f996b96fad1
mnist_v1_sop25_subsop5 deployed at addr=0x06dbb759ce7758d52c159e8f13a84bf697a7931ebc1f67a648e99f6ce865530e with tx_hash=0x23f8141f50c7b67d660e3e303c3d0757697f33a1e1e3c70065521b8af6f8dcc
mnist_v1_sop25_subsop6 deployed at addr=0x04ba9929ece593bef30b69a5b9a8c99ce671bb7119a73af7a3930890b3dfa611 with tx_hash=0x353572a84f5aa3f4d2bd573d55a6f8ead785a79dc92485e029f91c63068d08f
